timestamp,key_dwell,mouse_x,mouse_y,scroll_dx,scroll_dy,idle_seconds,event_type
2026-02-25 00:55:27.845684,0,1405,187,0,0,0.0070002079010009766,move
2026-02-25 00:55:27.852946,0,1420,186,0,0,0.007261991500854492,move
2026-02-25 00:55:27.859726,0,1434,184,0,0,0.006779909133911133,move
2026-02-25 00:55:27.866112,0,1449,183,0,0,0.006386280059814453,move
2026-02-25 00:55:27.873654,0,1460,183,0,0,0.007541656494140625,move
2026-02-25 00:55:27.880154,0,1471,182,0,0,0.006499528884887695,move
2026-02-25 00:55:27.887186,0,1484,180,0,0,0.007032155990600586,move
2026-02-25 00:55:27.894069,0,1496,179,0,0,0.006882905960083008,move
2026-02-25 00:55:27.901040,0,1507,176,0,0,0.006971120834350586,move
2026-02-25 00:55:27.907440,0,1515,175,0,0,0.006400585174560547,move
2026-02-25 00:55:27.914529,0,1522,173,0,0,0.007088661193847656,move
2026-02-25 00:55:27.921445,0,1530,171,0,0,0.006916046142578125,move
2026-02-25 00:55:27.927665,0,1536,170,0,0,0.0062198638916015625,move
2026-02-25 00:55:27.934665,0,1539,168,0,0,0.006999969482421875,move
2026-02-25 00:55:27.942037,0,1541,167,0,0,0.007371664047241211,move
2026-02-25 00:55:27.948843,0,1544,167,0,0,0.006806373596191406,move
2026-02-25 00:55:27.955859,0,1546,165,0,0,0.007015705108642578,move
2026-02-25 00:55:27.961849,0,1548,165,0,0,0.005990505218505859,move
2026-02-25 00:55:27.969305,0,1551,164,0,0,0.0074558258056640625,move
2026-02-25 00:55:27.976310,0,1553,163,0,0,0.007004737854003906,move
2026-02-25 00:55:27.982469,0,1555,162,0,0,0.006159543991088867,move
2026-02-25 00:55:27.989678,0,1557,161,0,0,0.007208585739135742,move
2026-02-25 00:55:27.996814,0,1559,159,0,0,0.007136106491088867,move
2026-02-25 00:55:28.003820,0,1562,158,0,0,0.007006406784057617,move
2026-02-25 00:55:28.009825,0,1565,156,0,0,0.006004810333251953,move
2026-02-25 00:55:28.017430,0,1568,154,0,0,0.007604837417602539,move
2026-02-25 00:55:28.023939,0,1574,150,0,0,0.006509304046630859,move
2026-02-25 00:55:28.031191,0,1580,148,0,0,0.007251262664794922,move
2026-02-25 00:55:28.037869,0,1586,142,0,0,0.006677865982055664,move
2026-02-25 00:55:28.044311,0,1593,140,0,0,0.0064427852630615234,move
2026-02-25 00:55:28.051699,0,1601,137,0,0,0.007387876510620117,move
2026-02-25 00:55:28.058324,0,1608,136,0,0,0.006625175476074219,move
2026-02-25 00:55:28.065329,0,1616,135,0,0,0.007005214691162109,move
2026-02-25 00:55:28.071329,0,1625,135,0,0,0.005999088287353516,move
2026-02-25 00:55:28.078863,0,1633,135,0,0,0.00753474235534668,move
2026-02-25 00:55:28.085888,0,1642,135,0,0,0.007025003433227539,move
2026-02-25 00:55:28.091888,0,1653,136,0,0,0.005999565124511719,move
2026-02-25 00:55:28.099471,0,1665,141,0,0,0.007582902908325195,move
2026-02-25 00:55:28.106329,0,1678,145,0,0,0.006857872009277344,move
2026-02-25 00:55:28.113354,0,1690,149,0,0,0.007025480270385742,move
2026-02-25 00:55:28.119842,0,1698,154,0,0,0.006487607955932617,move
2026-02-25 00:55:28.126845,0,1708,156,0,0,0.007003307342529297,move
2026-02-25 00:55:28.132845,0,1716,159,0,0,0.006000041961669922,move
2026-02-25 00:55:28.139845,0,1720,161,0,0,0.0070002079010009766,move
2026-02-25 00:55:28.147324,0,1725,163,0,0,0.007478237152099609,move
2026-02-25 00:55:28.153673,0,1729,165,0,0,0.006348848342895508,move
2026-02-25 00:55:28.160672,0,1732,166,0,0,0.0069997310638427734,move
2026-02-25 00:55:28.167910,0,1734,167,0,0,0.007238149642944336,move
2026-02-25 00:55:28.174847,0,1735,167,0,0,0.006937265396118164,move
2026-02-25 00:55:28.180845,0,1735,167,0,0,0.005997657775878906,move
2026-02-25 00:55:28.188553,0,1736,167,0,0,0.007708072662353516,move
2026-02-25 00:55:28.195560,0,1737,167,0,0,0.007006168365478516,move
2026-02-25 00:55:28.298512,0,1738,167,0,0,0.10295248031616211,move
2026-02-25 00:55:28.319700,0,1738,167,0,0,0.021187782287597656,move
2026-02-25 00:55:28.325773,0,1738,167,0,0,0.006073474884033203,move
2026-02-25 00:55:28.331773,0,1739,167,0,0,0.00599980354309082,move
2026-02-25 00:55:28.339304,0,1740,166,0,0,0.007531166076660156,move
2026-02-25 00:55:28.346383,0,1741,165,0,0,0.007078886032104492,move
2026-02-25 00:55:28.352474,0,1742,164,0,0,0.006090641021728516,move
2026-02-25 00:55:28.359713,0,1743,164,0,0,0.007239103317260742,move
2026-02-25 00:55:28.366701,0,1746,163,0,0,0.006988048553466797,move
2026-02-25 00:55:28.373570,0,1747,162,0,0,0.00686955451965332,move
2026-02-25 00:55:28.380576,0,1748,161,0,0,0.007005929946899414,move
2026-02-25 00:55:28.386576,0,1748,160,0,0,0.00599980354309082,move
2026-02-25 00:55:28.394015,0,1749,159,0,0,0.0074388980865478516,move
2026-02-25 00:55:28.401038,0,1751,159,0,0,0.0070230960845947266,move
2026-02-25 00:55:28.407042,0,1752,159,0,0,0.006003618240356445,move
2026-02-25 00:55:28.414444,0,1752,158,0,0,0.0074024200439453125,move
2026-02-25 00:55:28.421489,0,1753,157,0,0,0.00704503059387207,move
2026-02-25 00:55:28.428247,0,1754,157,0,0,0.006757497787475586,move
2026-02-25 00:55:28.434904,0,1755,156,0,0,0.006657123565673828,move
2026-02-25 00:55:28.441962,0,1755,156,0,0,0.007058143615722656,move
2026-02-25 00:55:28.448115,0,1756,156,0,0,0.006152629852294922,move
2026-02-25 00:55:28.456116,0,1757,154,0,0,0.00800180435180664,move
2026-02-25 00:55:28.462457,0,1758,154,0,0,0.0063402652740478516,move
2026-02-25 00:55:28.468811,0,1759,154,0,0,0.006354570388793945,move
2026-02-25 00:55:28.475810,0,1760,152,0,0,0.006998538970947266,move
2026-02-25 00:55:28.483046,0,1760,151,0,0,0.00723576545715332,move
2026-02-25 00:55:28.496826,0,1762,150,0,0,0.01378011703491211,move
2026-02-25 00:55:28.502830,0,1763,150,0,0,0.006003856658935547,move
2026-02-25 00:55:28.510028,0,1764,150,0,0,0.007198810577392578,move
2026-02-25 00:55:28.517955,0,1764,150,0,0,0.007926225662231445,move
2026-02-25 00:55:28.524592,0,1764,150,0,0,0.006637096405029297,move
2026-02-25 00:55:28.531663,0,1764,149,0,0,0.007071018218994141,move
2026-02-25 00:55:28.545187,0,1765,149,0,0,0.013524770736694336,move
2026-02-25 00:55:28.558797,0,1765,148,0,0,0.01360940933227539,move
2026-02-25 00:55:28.572616,0,1766,148,0,0,0.013818979263305664,move
2026-02-25 00:55:28.613704,0,1767,148,0,0,0.04108858108520508,move
2026-02-25 00:55:28.750719,0,1767,148,0,0,0.13701510429382324,move
2026-02-25 00:55:28.756719,0,1766,148,0,0,0.00599980354309082,move
2026-02-25 00:55:28.764507,0,1765,148,0,0,0.007788181304931641,move
2026-02-25 00:55:28.771076,0,1764,148,0,0,0.006568193435668945,move
2026-02-25 00:55:28.778080,0,1761,149,0,0,0.0070040225982666016,move
2026-02-25 00:55:28.784081,0,1758,149,0,0,0.006001472473144531,move
2026-02-25 00:55:28.791491,0,1755,150,0,0,0.0074100494384765625,move
2026-02-25 00:55:28.798315,0,1752,151,0,0,0.006823301315307617,move
2026-02-25 00:55:28.805340,0,1748,151,0,0,0.007025957107543945,move
2026-02-25 00:55:28.813346,0,1745,152,0,0,0.008005857467651367,move
2026-02-25 00:55:28.820346,0,1737,154,0,0,0.0069997310638427734,move
2026-02-25 00:55:28.826792,0,1730,154,0,0,0.006446361541748047,move
2026-02-25 00:55:28.833161,0,1722,157,0,0,0.006368398666381836,move
2026-02-25 00:55:28.840166,0,1714,158,0,0,0.007004976272583008,move
2026-02-25 00:55:28.847166,0,1707,160,0,0,0.006999969482421875,move
2026-02-25 00:55:28.854145,0,1699,162,0,0,0.0069789886474609375,move
2026-02-25 00:55:28.861149,0,1691,164,0,0,0.007004737854003906,move
2026-02-25 00:55:28.867150,0,1681,165,0,0,0.006000041961669922,move
2026-02-25 00:55:28.874713,0,1675,166,0,0,0.007563352584838867,move
2026-02-25 00:55:28.881718,0,1669,167,0,0,0.007004499435424805,move
2026-02-25 00:55:28.887718,0,1664,168,0,0,0.006000518798828125,move
2026-02-25 00:55:28.895379,0,1659,170,0,0,0.007661342620849609,move
2026-02-25 00:55:28.902083,0,1656,171,0,0,0.006703853607177734,move
2026-02-25 00:55:28.909092,0,1654,171,0,0,0.007009029388427734,move
2026-02-25 00:55:28.915091,0,1653,171,0,0,0.005998849868774414,move
2026-02-25 00:55:28.922852,0,1651,171,0,0,0.007760524749755859,move
2026-02-25 00:55:28.929141,0,1650,172,0,0,0.006289243698120117,move
2026-02-25 00:55:28.943145,0,1649,172,0,0,0.014004707336425781,move
2026-02-25 00:55:29.060408,0,1649,172,0,0,0.11726212501525879,move
2026-02-25 00:55:29.203124,0,1649,172,0,0,0.1427161693572998,move
2026-02-25 00:55:29.210376,0,1649,172,0,0,0.007251739501953125,move
2026-02-25 00:55:29.217123,0,1644,172,0,0,0.006747007369995117,move
2026-02-25 00:55:29.223567,0,1638,172,0,0,0.006444692611694336,move
2026-02-25 00:55:29.230891,0,1627,172,0,0,0.007323265075683594,move
2026-02-25 00:55:29.237896,0,1612,172,0,0,0.007005453109741211,move
2026-02-25 00:55:29.243896,0,1599,171,0,0,0.005999565124511719,move
2026-02-25 00:55:29.251381,0,1584,171,0,0,0.007486104965209961,move
2026-02-25 00:55:29.257579,0,1572,169,0,0,0.006197214126586914,move
2026-02-25 00:55:29.264578,0,1559,169,0,0,0.006999492645263672,move
2026-02-25 00:55:29.271965,0,1549,169,0,0,0.007386922836303711,move
2026-02-25 00:55:29.278752,0,1540,169,0,0,0.006786823272705078,move
2026-02-25 00:55:29.285758,0,1531,169,0,0,0.0070056915283203125,move
2026-02-25 00:55:29.291757,0,1525,169,0,0,0.005999088287353516,move
2026-02-25 00:55:29.299284,0,1521,169,0,0,0.007526874542236328,move
2026-02-25 00:55:29.306290,0,1518,169,0,0,0.007006406784057617,move
2026-02-25 00:55:29.312354,0,1516,169,0,0,0.006063938140869141,move
2026-02-25 00:55:29.319718,0,1515,169,0,0,0.007364034652709961,move
2026-02-25 00:55:29.326477,0,1513,169,0,0,0.006759166717529297,move
2026-02-25 00:55:29.333624,0,1512,169,0,0,0.007146596908569336,move
2026-02-25 00:55:29.339623,0,1510,169,0,0,0.005999088287353516,move
2026-02-25 00:55:29.346638,0,1509,169,0,0,0.0070154666900634766,move
2026-02-25 00:55:29.354279,0,1507,170,0,0,0.007640838623046875,move
2026-02-25 00:55:29.360364,0,1506,170,0,0,0.0060842037200927734,move
2026-02-25 00:55:29.367928,0,1504,170,0,0,0.0075643062591552734,move
2026-02-25 00:55:29.374684,0,1504,170,0,0,0.006755828857421875,move
2026-02-25 00:55:29.381723,0,1503,171,0,0,0.007039785385131836,move
2026-02-25 00:55:29.395274,0,1502,171,0,0,0.013550043106079102,move
2026-02-25 00:55:29.409165,0,1501,171,0,0,0.01389169692993164,move
2026-02-25 00:55:30.471688,0,1478,191,0,0,1.0625228881835938,move
2026-02-25 00:55:30.476894,0,1439,222,0,0,0.005205869674682617,move
2026-02-25 00:55:30.483900,0,1400,256,0,0,0.007005929946899414,move
2026-02-25 00:55:30.489900,0,1372,282,0,0,0.00599980354309082,move
2026-02-25 00:55:30.497439,0,1344,308,0,0,0.007539272308349609,move
2026-02-25 00:55:30.504519,0,1316,334,0,0,0.0070798397064208984,move
2026-02-25 00:55:30.510514,0,1296,358,0,0,0.005995750427246094,move
2026-02-25 00:55:30.517900,0,1281,375,0,0,0.007385730743408203,move
2026-02-25 00:55:30.524810,0,1272,387,0,0,0.006910085678100586,move
2026-02-25 00:55:30.531789,0,1267,394,0,0,0.006978750228881836,move
2026-02-25 00:55:30.538308,0,1263,397,0,0,0.00651860237121582,move
2026-02-25 00:55:30.545032,0,1263,399,0,0,0.006724357604980469,move
2026-02-25 00:55:30.551472,0,1263,399,0,0,0.006439924240112305,move
2026-02-25 00:55:30.858535,0.07479357719421387,1263,399,0,0,0.30706334114074707,key
2026-02-25 00:55:30.874790,0.08904361724853516,1263,399,0,0,0.016254901885986328,key
2026-02-25 00:55:31.380141,0.08858060836791992,1263,399,0,0,0.5053505897521973,key
2026-02-25 00:55:31.448175,0.11009645462036133,1263,399,0,0,0.06803393363952637,key
2026-02-25 00:55:31.510852,0.2202925682067871,1263,399,0,0,0.06267762184143066,key
2026-02-25 00:55:31.524860,0.1367204189300537,1263,399,0,0,0.014007329940795898,key
2026-02-25 00:55:31.606964,0.08811068534851074,1263,399,0,0,0.08210396766662598,key
2026-02-25 00:55:31.834418,0.04902362823486328,1263,399,0,0,0.22745490074157715,key
2026-02-25 00:55:32.818227,1.0368750095367432,1263,399,0,0,0.9838087558746338,key
2026-02-25 00:55:33.168219,0,1256,389,0,0,0.349992036819458,move
2026-02-25 00:55:33.174421,0,1249,362,0,0,0.006201505661010742,move
2026-02-25 00:55:33.182083,0,1243,322,0,0,0.007662296295166016,move
2026-02-25 00:55:33.189087,0,1240,266,0,0,0.0070035457611083984,move
2026-02-25 00:55:33.195025,0,1238,202,0,0,0.00593876838684082,move
2026-02-25 00:55:33.202030,0,1239,131,0,0,0.007004737854003906,move
2026-02-25 00:55:33.209031,0,1242,48,0,0,0.00700068473815918,move
2026-02-25 00:55:33.216030,0,1245,-30,0,0,0.006998777389526367,move
2026-02-25 00:55:33.223035,0,1248,-90,0,0,0.007005453109741211,move
2026-02-25 00:55:33.229849,0,1250,-71,0,0,0.006814241409301758,move
2026-02-25 00:55:33.236359,0,1253,-75,0,0,0.006509304046630859,move
2026-02-25 00:55:33.243539,0,1253,-52,0,0,0.007180690765380859,move
2026-02-25 00:55:33.250180,0,1253,-38,0,0,0.006640195846557617,move
2026-02-25 00:55:33.257180,0,1254,-18,0,0,0.007000446319580078,move
2026-02-25 00:55:33.264288,0,1254,-15,0,0,0.007107973098754883,move
2026-02-25 00:55:33.270771,0,1254,-6,0,0,0.006483316421508789,move
2026-02-25 00:55:33.277192,0,1254,-3,0,0,0.006420612335205078,move
2026-02-25 00:55:33.284804,0,1254,0,0,0,0.007611989974975586,move
2026-02-25 00:55:33.325619,0,1253,0,0,0,0.04081463813781738,move
2026-02-25 00:55:33.332249,0,1253,0,0,0,0.006630420684814453,move
2026-02-25 00:55:33.339249,0,1251,2,0,0,0.0070002079010009766,move
2026-02-25 00:55:33.346498,0,1247,5,0,0,0.007248401641845703,move
2026-02-25 00:55:33.352960,0,1242,12,0,0,0.0064623355865478516,move
2026-02-25 00:55:33.359533,0,1238,18,0,0,0.006572723388671875,move
2026-02-25 00:55:33.366904,0,1236,25,0,0,0.007371187210083008,move
2026-02-25 00:55:33.372902,0,1232,34,0,0,0.0059986114501953125,move
2026-02-25 00:55:33.380728,0,1229,46,0,0,0.007825136184692383,move
2026-02-25 00:55:33.387366,0,1227,55,0,0,0.0066378116607666016,move
2026-02-25 00:55:33.393823,0,1226,67,0,0,0.006457090377807617,move
2026-02-25 00:55:33.400814,0,1226,78,0,0,0.006991147994995117,move
2026-02-25 00:55:33.407821,0,1226,85,0,0,0.0070078372955322266,move
2026-02-25 00:55:33.414826,0,1226,93,0,0,0.007004261016845703,move
2026-02-25 00:55:33.421356,0,1226,98,0,0,0.006530046463012695,move
2026-02-25 00:55:33.428372,0,1227,103,0,0,0.007016181945800781,move
2026-02-25 00:55:33.435372,0,1228,105,0,0,0.006999969482421875,move
2026-02-25 00:55:33.442373,0,1229,106,0,0,0.007000923156738281,move
2026-02-25 00:55:33.448796,0,1230,108,0,0,0.006423234939575195,move
2026-02-25 00:55:33.455730,0,1230,109,0,0,0.006934165954589844,move
2026-02-25 00:55:33.462464,0,1231,110,0,0,0.006734132766723633,move
2026-02-25 00:55:33.469471,0,1231,111,0,0,0.00700688362121582,move
2026-02-25 00:55:33.572250,0,1231,111,0,0,0.10277867317199707,move
2026-02-25 00:55:33.578802,0,1234,109,0,0,0.006552219390869141,move
2026-02-25 00:55:33.585876,0,1238,106,0,0,0.007073640823364258,move
2026-02-25 00:55:33.592875,0,1248,100,0,0,0.006999015808105469,move
2026-02-25 00:55:33.598875,0,1256,96,0,0,0.00599980354309082,move
2026-02-25 00:55:33.606310,0,1265,90,0,0,0.007435321807861328,move
2026-02-25 00:55:33.613315,0,1276,86,0,0,0.007005214691162109,move
2026-02-25 00:55:33.619315,0,1287,83,0,0,0.005999565124511719,move
2026-02-25 00:55:33.625929,0,1301,80,0,0,0.0066149234771728516,move
2026-02-25 00:55:33.633173,0,1312,77,0,0,0.0072438716888427734,move
2026-02-25 00:55:33.640174,0,1322,75,0,0,0.0070002079010009766,move
2026-02-25 00:55:33.647278,0,1333,73,0,0,0.007104635238647461,move
2026-02-25 00:55:33.654391,0,1339,73,0,0,0.007112979888916016,move
2026-02-25 00:55:33.660640,0,1343,72,0,0,0.0062482357025146484,move
2026-02-25 00:55:33.667098,0,1346,72,0,0,0.0064580440521240234,move
2026-02-25 00:55:33.674347,0,1348,72,0,0,0.007248878479003906,move
2026-02-25 00:55:33.681792,0,1348,72,0,0,0.007445573806762695,move
2026-02-25 00:55:33.688057,0,1349,72,0,0,0.006265163421630859,move
2026-02-25 00:55:33.708432,0,1349,72,0,0,0.02037501335144043,move
2026-02-25 00:55:33.716121,0,1347,72,0,0,0.007689237594604492,move
2026-02-25 00:55:33.722280,0,1337,72,0,0,0.006158590316772461,move
2026-02-25 00:55:33.729118,0,1324,72,0,0,0.0068378448486328125,move
2026-02-25 00:55:33.736351,0,1306,71,0,0,0.007233381271362305,move
2026-02-25 00:55:33.743430,0,1283,71,0,0,0.007078647613525391,move
2026-02-25 00:55:33.749430,0,1248,67,0,0,0.00599980354309082,move
2026-02-25 00:55:33.756892,0,1219,61,0,0,0.007462263107299805,move
2026-02-25 00:55:33.763704,0,1191,57,0,0,0.006811857223510742,move
2026-02-25 00:55:33.770123,0,1154,48,0,0,0.006418943405151367,move
2026-02-25 00:55:33.777366,0,1121,42,0,0,0.007242918014526367,move
2026-02-25 00:55:33.783946,0,1098,33,0,0,0.0065801143646240234,move
2026-02-25 00:55:33.791065,0,1076,28,0,0,0.007119417190551758,move
2026-02-25 00:55:33.797330,0,1055,20,0,0,0.006264925003051758,move
2026-02-25 00:55:33.804262,0,1040,17,0,0,0.0069315433502197266,move
2026-02-25 00:55:33.811262,0,1029,14,0,0,0.007000446319580078,move
2026-02-25 00:55:33.818261,0,1023,11,0,0,0.006998777389526367,move
2026-02-25 00:55:33.825163,0,1017,9,0,0,0.006901741027832031,move
2026-02-25 00:55:33.831618,0,1015,7,0,0,0.006455659866333008,move
2026-02-25 00:55:33.839212,0,1013,6,0,0,0.007593393325805664,move
2026-02-25 00:55:33.845925,0,1013,5,0,0,0.006712913513183594,move
2026-02-25 00:55:33.852830,0,1013,4,0,0,0.0069048404693603516,move
2026-02-25 00:55:33.865679,0,1013,3,0,0,0.012849092483520508,move
2026-02-25 00:55:33.873288,0,1016,3,0,0,0.007609128952026367,move
2026-02-25 00:55:33.880401,0,1021,0,0,0,0.007113218307495117,move
2026-02-25 00:55:33.886401,0,1036,-1,0,0,0.005999565124511719,move
2026-02-25 00:55:33.893530,0,1053,-3,0,0,0.007129669189453125,move
2026-02-25 00:55:33.900462,0,1079,-4,0,0,0.00693202018737793,move
2026-02-25 00:55:33.907468,0,1103,-1,0,0,0.007005453109741211,move
2026-02-25 00:55:33.914470,0,1130,-2,0,0,0.0070018768310546875,move
2026-02-25 00:55:33.921248,0,1164,-2,0,0,0.0067789554595947266,move
2026-02-25 00:55:33.928266,0,1206,0,0,0,0.007018089294433594,move
2026-02-25 00:55:33.934267,0,1244,1,0,0,0.0060002803802490234,move
2026-02-25 00:55:33.941835,0,1275,3,0,0,0.007567882537841797,move
2026-02-25 00:55:33.947886,0,1309,5,0,0,0.006051540374755859,move
2026-02-25 00:55:33.955183,0,1348,9,0,0,0.007296323776245117,move
2026-02-25 00:55:33.962232,0,1379,11,0,0,0.0070493221282958984,move
2026-02-25 00:55:33.969237,0,1404,15,0,0,0.007004737854003906,move
2026-02-25 00:55:33.976237,0,1429,18,0,0,0.0070002079010009766,move
2026-02-25 00:55:33.982915,0,1451,18,0,0,0.006678581237792969,move
2026-02-25 00:55:33.989757,0,1468,18,0,0,0.006841897964477539,move
2026-02-25 00:55:33.996490,0,1484,18,0,0,0.006732940673828125,move
2026-02-25 00:55:34.002882,0,1497,18,0,0,0.006391763687133789,move
2026-02-25 00:55:34.010497,0,1508,18,0,0,0.007615327835083008,move
2026-02-25 00:55:34.017130,0,1515,18,0,0,0.006633281707763672,move
2026-02-25 00:55:34.023459,0,1523,16,0,0,0.0063288211822509766,move
2026-02-25 00:55:34.030595,0,1529,15,0,0,0.007135152816772461,move
2026-02-25 00:55:34.037509,0,1532,14,0,0,0.0069141387939453125,move
2026-02-25 00:55:34.043841,0,1534,14,0,0,0.0063323974609375,move
2026-02-25 00:55:34.050841,0,1535,14,0,0,0.006999969482421875,move
2026-02-25 00:55:34.133745,0,1535,14,0,0,0.08290386199951172,move
2026-02-25 00:55:34.140541,0,1535,14,0,0,0.006795644760131836,move
2026-02-25 00:55:34.160658,0,1534,14,0,0,0.02011704444885254,move
2026-02-25 00:55:34.174656,0,1534,15,0,0,0.013998746871948242,move
2026-02-25 00:55:34.188394,0,1534,15,0,0,0.013737201690673828,move
2026-02-25 00:55:34.215288,0,1533,15,0,0,0.026894330978393555,move
2026-02-25 00:55:34.277460,0,1533,15,0,0,0.06217193603515625,move
2026-02-25 00:55:34.284030,0,1533,15,0,0,0.006570339202880859,move
2026-02-25 00:55:34.291405,0,1536,15,0,0,0.007375001907348633,move
2026-02-25 00:55:34.297643,0,1539,15,0,0,0.006237983703613281,move
2026-02-25 00:55:34.304047,0,1544,15,0,0,0.006403446197509766,move
2026-02-25 00:55:34.311573,0,1551,17,0,0,0.007526874542236328,move
2026-02-25 00:55:34.318189,0,1555,17,0,0,0.006615400314331055,move
2026-02-25 00:55:34.325190,0,1559,20,0,0,0.00700068473815918,move
2026-02-25 00:55:34.332198,0,1562,21,0,0,0.00700831413269043,move
2026-02-25 00:55:34.338738,0,1564,21,0,0,0.0065402984619140625,move
2026-02-25 00:55:34.345253,0,1566,21,0,0,0.006514787673950195,move
2026-02-25 00:55:34.352253,0,1567,22,0,0,0.0069997310638427734,move
2026-02-25 00:55:34.359331,0,1568,22,0,0,0.0070781707763671875,move
2026-02-25 00:55:34.366137,0,1570,23,0,0,0.006806373596191406,move
2026-02-25 00:55:34.372530,0,1571,23,0,0,0.0063931941986083984,move
2026-02-25 00:55:34.379873,0,1571,24,0,0,0.007342100143432617,move
2026-02-25 00:55:34.386570,0,1572,24,0,0,0.006697893142700195,move
2026-02-25 00:55:34.393555,0,1572,25,0,0,0.0069844722747802734,move
2026-02-25 00:55:34.544170,0,1572,25,0,0,0.15061497688293457,move
2026-02-25 00:55:34.571346,0,1571,25,0,0,0.027176380157470703,move
2026-02-25 00:55:34.599167,0,1569,25,0,0,0.027820825576782227,move
2026-02-25 00:55:34.668485,0,1569,25,0,0,0.06931757926940918,move
2026-02-25 00:55:34.688625,0,1568,25,0,0,0.020140409469604492,move
2026-02-25 00:55:34.694887,0,1568,26,0,0,0.006261587142944336,move
2026-02-25 00:55:34.701209,0,1567,26,0,0,0.006321907043457031,move
2026-02-25 00:55:34.708387,0,1566,26,0,0,0.007178544998168945,move
2026-02-25 00:55:34.715226,0,1565,26,0,0,0.006838798522949219,move
2026-02-25 00:55:34.721876,0,1565,27,0,0,0.006649971008300781,move
2026-02-25 00:55:34.728250,0,1564,28,0,0,0.00637364387512207,move
2026-02-25 00:55:34.741878,0,1563,29,0,0,0.013628721237182617,move
2026-02-25 00:55:34.749389,0,1562,29,0,0,0.0075109004974365234,move
2026-02-25 00:55:34.756389,0,1562,29,0,0,0.006999969482421875,move
2026-02-25 00:55:34.763196,0,1562,30,0,0,0.0068073272705078125,move
2026-02-25 00:55:34.769195,0,1561,31,0,0,0.0059986114501953125,move
2026-02-25 00:55:34.776195,0,1560,32,0,0,0.006999969482421875,move
2026-02-25 00:55:34.783748,0,1559,33,0,0,0.007552623748779297,move
2026-02-25 00:55:34.789747,0,1558,33,0,0,0.005999088287353516,move
2026-02-25 00:55:34.797157,0,1558,34,0,0,0.0074100494384765625,move
2026-02-25 00:55:34.817181,0,1557,34,0,0,0.020023822784423828,move
2026-02-25 00:55:34.831363,0,1556,34,0,0,0.014182806015014648,move
2026-02-25 00:55:34.838341,0,1556,36,0,0,0.0069773197174072266,move
2026-02-25 00:55:34.858748,0,1555,36,0,0,0.02040719985961914,move
2026-02-25 00:55:34.915046,0,1555,35,0,0,0.05629849433898926,move
2026-02-25 00:55:34.920178,0,1555,35,0,0,0.00513148307800293,move
2026-02-25 00:55:34.927178,0,1556,35,0,0,0.0069997310638427734,move
2026-02-25 00:55:34.933780,0,1557,35,0,0,0.006602287292480469,move
2026-02-25 00:55:35.140561,0,1557,35,0,0,0.20678114891052246,click
2026-02-25 00:55:35.834764,0.10079050064086914,1557,35,0,0,0.6942026615142822,key
2026-02-25 00:55:35.981078,0.07848310470581055,1557,35,0,0,0.14631438255310059,key
2026-02-25 00:55:36.149883,0.11330819129943848,1557,35,0,0,0.16880488395690918,key
2026-02-25 00:55:36.232501,0.08562541007995605,1557,35,0,0,0.08261847496032715,key
2026-02-25 00:55:36.394511,0.09436607360839844,1557,35,0,0,0.16200995445251465,key
2026-02-25 00:55:36.544431,0.09028959274291992,1557,35,0,0,0.14991974830627441,key
2026-02-25 00:55:36.732676,0.048532724380493164,1557,35,0,0,0.18824481964111328,key
2026-02-25 00:55:37.463126,0.16633343696594238,1557,35,0,0,0.7304496765136719,key
2026-02-25 00:55:37.684848,0.11986351013183594,1557,35,0,0,0.22172212600708008,key
2026-02-25 00:55:38.229026,0.4875166416168213,1557,35,0,0,0.5441780090332031,key
2026-02-25 00:55:38.545940,0.12350678443908691,1557,35,0,0,0.3169138431549072,key
2026-02-25 00:55:38.783836,0.1215522289276123,1557,35,0,0,0.23789572715759277,key
2026-02-25 00:55:40.370428,0.09378647804260254,1557,35,0,0,1.5865919589996338,key
2026-02-25 00:55:40.376382,0.20424461364746094,1557,35,0,0,0.0059549808502197266,key
2026-02-25 00:55:41.644546,0.11395645141601562,1557,35,0,0,1.2681639194488525,key
2026-02-25 00:55:41.649542,0.1522676944732666,1557,35,0,0,0.004995822906494141,key
2026-02-25 00:55:42.254954,0,1535,40,0,0,0.6054120063781738,move
2026-02-25 00:55:42.262259,0,1494,51,0,0,0.0073049068450927734,move
2026-02-25 00:55:42.269269,0,1453,63,0,0,0.007009983062744141,move
2026-02-25 00:55:42.275267,0,1409,72,0,0,0.005998373031616211,move
2026-02-25 00:55:42.282438,0,1360,87,0,0,0.007171154022216797,move
2026-02-25 00:55:42.289737,0,1316,96,0,0,0.007298946380615234,move
2026-02-25 00:55:42.296744,0,1269,103,0,0,0.007006645202636719,move
2026-02-25 00:55:42.302744,0,1225,112,0,0,0.005999565124511719,move
2026-02-25 00:55:42.309691,0,1186,116,0,0,0.006947040557861328,move
2026-02-25 00:55:42.316349,0,1146,125,0,0,0.006658315658569336,move
2026-02-25 00:55:42.323363,0,1110,132,0,0,0.007013797760009766,move
2026-02-25 00:55:42.330894,0,1089,135,0,0,0.007530689239501953,move
2026-02-25 00:55:42.337030,0,1067,140,0,0,0.006136417388916016,move
2026-02-25 00:55:42.344030,0,1048,145,0,0,0.0069997310638427734,move
2026-02-25 00:55:42.351536,0,1037,149,0,0,0.007505893707275391,move
