mean_velocity,std_velocity,mean_acceleration,std_acceleration,movement_density
1385.3379451640742,2201.0562105823824,6881.57899199606,195532.68530045977,13.483333333333333
792.311366656741,1483.2268000097622,327.58458400538615,128190.8518341022,2.3666666666666667
1802.0731294509537,3368.149630287249,7018.860207785951,250792.09800260325,8.633333333333333
1298.7453673272514,2250.2666732511107,2783.0794742945404,141661.91159957676,7.95
769.3926702068449,1510.178050907962,1234.7173912945339,104936.23268885275,16.85
1150.4273508947354,2410.940454718861,2409.7016872024337,135414.165786774,12.7
665.8435784711097,1420.2334687488808,875.3875520557074,129587.36227192475,10.8
1226.8553458845438,2259.706756173246,3836.4489096136253,156580.98292867056,21.766666666666666
957.5711506588236,1814.2962480073272,2361.415613826527,162388.87827806655,24.05
1470.191519800737,2317.343040540406,2516.4940627747865,148808.25820696406,4.55
688.1484971877828,831.849852142156,165.37801765092337,64756.710229623815,5.816666666666666
871.6938180649641,1537.7638838861722,3306.9478562214763,165162.85174914834,6.5
1255.335737837395,2119.3037269458982,-1714.6741222398985,122505.28760947686,6.3
2403.7780826693374,4436.060579855059,6222.0049270319705,316783.06113400025,15.166666666666666
1251.557648475742,2600.188035324466,3858.2022568832417,191362.15491644604,15.833333333333334
1436.333557522739,2607.7275579627153,2915.5151622319254,170266.5060564202,10.416666666666666
1697.551132423797,3814.556432043448,10552.80430608311,452525.8468278627,16.25
1088.6020424869157,2055.4600500282427,1178.597705301193,155067.83263886804,9.166666666666666
1519.9530505907817,3237.6542637674615,3646.6537424969456,226445.67362276063,13.416666666666666
1304.4656368357496,3038.0015604846885,2064.098962777923,225586.98363907618,32.86666666666667
1815.7539033103915,3752.2786391483955,4026.0150830063108,289869.13672379765,7.133333333333334
1962.3528538696592,3577.788177263647,2782.030598200851,259187.38646296228,12.383333333333333
1383.7965753667781,2573.239430781953,-1096.0634754969244,185195.39802923106,15.266666666666667
1508.589380051209,2973.1326047293464,1298.0955872613408,204433.94831353932,43.63333333333333
1456.604079753698,2953.3300137431556,2319.570925108226,209463.2808375268,21.866666666666667
1755.1304559939008,3140.3729666931577,3629.407697042938,206461.69841497214,17.25
1128.0132146840483,2827.1655183606335,2725.8054651111424,213972.5808495004,17.7
1513.7224374143955,2803.3403896176937,2052.712910459243,208135.6708700473,13.833333333333334
1125.5966821513807,2161.6602457414097,1472.646388545035,175898.95793698693,12.733333333333333
1597.3751514149303,3408.4198172641136,1290.9422367187246,208089.72596009652,21.85
1981.987723887791,3573.121415434713,2389.8121404244025,232038.91852552496,15.566666666666666
1576.7499821924207,3173.4387217328817,-1343.2578656196845,205683.65047076604,4.6
1304.0033277758082,2721.0336434678984,1191.0058690026697,197833.21540166647,40.53333333333333
1552.3651902269562,2717.2977788861303,2251.5594479778524,200798.92520693978,10.566666666666666
1459.4434801294087,2918.8101279375387,-869.9055128432838,148689.0046822848,9.9
